time,x,y,distance,velocity
57,-12.2923,4.58367,0.260471,2.60471
57.1,-12.3291,4.55617,0.0459315,0.459315
57.2,-12.4206,4.48593,0.115371,1.15371
57.3,-12.4145,4.4589,0.0277242,0.277242
57.4,-12.4269,4.5246,0.0668582,0.668582
57.5,-12.4389,4.50055,0.0268674,0.268674
57.6,-12.5154,4.55454,0.0936839,0.936839
57.7,-12.5448,4.58125,0.0396949,0.396949
57.8,-12.5671,4.65986,0.0817106,0.817106
57.9,-12.6106,4.79721,0.144069,1.44069
58,-12.5974,4.98438,0.187628,1.87628
58.1,-12.624,4.84989,0.137074,1.37074
58.2,-12.4325,5.06164,0.285491,2.85491
58.3,-12.4033,5.08297,0.0361596,0.361596
58.4,-12.4095,4.85875,0.224303,2.24303
58.5,-12.3832,4.84832,0.0283222,0.283222
58.6,-12.3884,4.59432,0.254055,2.54055
58.7,-12.4241,4.34775,0.249125,2.49125
58.8,-12.4482,4.24711,0.103485,1.03485
58.9,-12.4446,4.22275,0.0246329,0.246329
59,-12.3718,4.40831,0.199316,1.99316
59.1,-12.2689,4.55359,0.17804,1.7804
59.2,-12.2132,4.48841,0.0857746,0.857746
59.3,-12.1726,4.34718,0.146945,1.46945
59.4,-12.1446,4.27877,0.0739092,0.739092
59.5,-12.0733,4.33559,0.091156,0.91156
59.6,-11.8698,4.25132,0.22029,2.2029
59.7,,,,
59.8,-11.7846,4.02593,,
59.9,-11.8347,3.94511,0.0950842,0.950842
60,-11.8005,3.80487,0.144348,1.44348
60.1,-11.7331,3.62306,0.193882,1.93882
60.2,-11.7302,3.55147,0.0716542,0.716542
60.3,-11.6472,3.69827,0.168687,1.68687
60.4,-11.313,3.75102,0.338245,3.38245
60.5,-11.0005,3.80555,0.317245,3.17245
60.6,-10.4635,3.63096,0.564685,5.64685
60.7,-10.4822,3.81219,0.182193,1.82193
60.8,-10.3101,3.67079,0.222756,2.22756
60.9,-10.2696,3.70348,0.052031,0.52031
61,-9.92457,3.87527,0.385435,3.85435
61.1,-9.1886,3.85628,0.736221,7.36221
61.2,-7.92024,4.06083,1.28475,12.8475
61.3,-6.76746,3.99963,1.1544,11.544
61.4,-6.40547,3.74377,0.44329,4.4329
61.5,-6.07487,3.49487,0.413822,4.13822
61.6,-5.75661,3.28608,0.380629,3.80629
61.7,-5.95141,3.46577,0.265025,2.65025
61.8,-5.76255,3.40537,0.198288,1.98288
61.9,-5.49266,3.42505,0.270605,2.70605
62,-4.90111,3.31236,0.602192,6.02192
62.1,-4.29021,3.16151,0.629249,6.29249
62.2,-3.79504,3.24311,0.501847,5.01847
62.3,-3.5798,2.99326,0.329779,3.29779
62.4,-3.25926,2.8368,0.356683,3.56683
62.5,-3.12877,2.92375,0.156808,1.56808
62.6,-3.23722,3.0667,0.179437,1.79437
62.7,-3.24005,3.07116,0.00527335,0.0527335
62.8,-3.23444,3.05845,0.0138882,0.138882
62.9,-3.23717,3.05939,0.00287976,0.0287976
63,-3.2325,3.05831,0.00478562,0.0478562
63.1,-3.23636,3.05901,0.00391431,0.0391431
63.2,-3.24322,3.05446,0.00822758,0.0822758
63.3,-3.24633,3.05853,0.00511797,0.0511797
63.4,-3.26454,3.00633,0.0552831,0.552831
63.5,-2.81719,2.65158,0.570934,5.70934
63.6,-2.37517,2.5773,0.448221,4.48221
63.7,-1.91129,2.53478,0.465823,4.65823
63.8,-1.62444,2.38564,0.323308,3.23308
63.9,-1.67114,2.46596,0.0929125,0.929125
64,-1.83567,2.59014,0.206134,2.06134
64.1,-1.78898,2.71577,0.134025,1.34025
64.2,-1.51165,2.82842,0.299339,2.99339
64.3,-0.966847,2.78815,0.546285,5.46285
64.4,-0.0338896,2.87605,0.93709,9.3709
64.5,1.03728,3.29435,1.14995,11.4995
64.6,2.12134,3.41764,1.09105,10.9105
64.7,3.1472,3.72304,1.07034,10.7034
64.8,4.07663,3.84908,0.937941,9.37941
64.9,5.10565,3.7246,1.03652,10.3652
65,6.32488,3.74484,1.2194,12.194
65.1,7.39158,3.44124,1.10906,11.0906
65.2,8.18696,3.01862,0.900686,9.00686
65.3,8.4978,2.99712,0.31158,3.1158
65.4,8.46782,3.01475,0.0347793,0.347793
65.5,8.7093,2.96918,0.245736,2.45736
65.6,9.06344,2.8038,0.390856,3.90856
65.7,9.1736,2.69054,0.157997,1.57997
65.8,9.25905,2.68239,0.0858377,0.858377
65.9,9.44789,2.64066,0.193393,1.93393
66,9.60464,2.51372,0.2017,2.017
66.1,9.89379,2.3593,0.327799,3.27799
66.2,10.0684,2.24902,0.20656,2.0656
66.3,10.087,2.12275,0.127623,1.27623
66.4,10.0674,2.09179,0.0366532,0.366532
66.5,10.0541,2.07817,0.0190548,0.190548
66.6,10.0477,2.08062,0.00682047,0.0682047
66.7,9.99511,2.09478,0.0544914,0.544914
66.8,10.1318,2.18477,0.163682,1.63682
66.9,10.089,2.25686,0.0838408,0.838408
67,9.94329,2.26586,0.146007,1.46007
67.1,10.0023,2.27322,0.0594162,0.594162
67.2,10.2379,2.29465,0.236606,2.36606
67.3,10.5113,2.10702,0.331587,3.31587
67.4,10.6232,2.05654,0.122817,1.22817
67.5,10.7762,2.03152,0.155005,1.55005
67.6,10.8191,1.97198,0.0733724,0.733724
67.7,10.8056,1.95673,0.0203301,0.203301
67.8,10.7783,1.9483,0.0285854,0.285854
67.9,10.869,1.94436,0.0907416,0.907416
68,10.8725,1.92332,0.0213349,0.213349
68.1,10.8493,1.91574,0.0243994,0.243994
68.2,10.7679,1.86649,0.0951833,0.951833
68.3,10.6994,1.89623,0.0746624,0.746624
68.4,10.8176,1.88822,0.118468,1.18468
68.5,10.9059,1.84792,0.0970937,0.970937
68.6,10.9293,1.84515,0.0235372,0.235372
68.7,10.9628,1.84121,0.0337215,0.337215
68.8,10.9411,1.83822,0.0219117,0.219117
68.9,11.0175,1.84765,0.0770147,0.770147
69,10.9599,1.84876,0.0575841,0.575841
69.1,10.8916,1.86016,0.0692966,0.692966
69.2,10.7911,1.8791,0.102237,1.02237
69.3,10.7075,1.86068,0.0855748,0.855748
69.4,10.6222,1.87649,0.0867615,0.867615
69.5,10.556,1.88943,0.0675151,0.675151
69.6,10.4806,1.87605,0.0765187,0.765187
69.7,10.5383,1.91015,0.0669739,0.669739
69.8,10.5623,1.94591,0.043077,0.43077
69.9,10.7021,1.93656,0.140108,1.40108
70,10.8275,1.92296,0.126141,1.26141
70.1,10.8832,1.94975,0.0618115,0.618115
70.2,10.9309,2.09326,0.15124,1.5124
70.3,10.9396,2.00088,0.0927864,0.927864
70.4,10.714,1.81436,0.2927,2.927
70.5,10.7344,1.81968,0.0211202,0.211202
70.6,10.7213,1.8053,0.0194546,0.194546
70.7,10.7525,1.80854,0.0313354,0.313354
70.8,10.7614,1.81654,0.0119605,0.119605
70.9,10.7633,1.81504,0.00241864,0.0241864
71,10.8083,1.805,0.0461326,0.461326
71.1,10.8077,1.81042,0.00545089,0.0545089
71.2,10.8314,1.77529,0.0423421,0.423421
71.3,,,,
71.4,,,,
71.5,,,,
71.6,,,,
71.7,,,,
71.8,,,,
71.9,,,,
72,,,,
72.1,,,,
72.2,,,,
72.3,,,,
72.4,,,,
72.5,,,,
72.6,,,,
72.7,,,,
72.8,,,,
72.9,,,,
73,,,,
73.1,,,,
73.2,,,,
73.3,,,,
73.4,,,,
73.5,,,,
73.6,,,,
73.7,,,,
73.8,,,,
73.9,,,,
74,,,,
74.1,,,,
74.2,,,,
74.3,,,,
74.4,,,,
74.5,,,,
74.6,,,,
74.7,,,,
74.8,,,,
74.9,,,,
75,,,,
75.1,10.0851,3.20355,,
75.2,10.0326,2.52575,0.679826,6.79826
75.3,9.82078,2.33178,0.287214,2.87214
75.4,9.45493,2.17973,0.396189,3.96189
75.5,8.85598,2.11518,0.602418,6.02418
75.6,7.69254,2.17814,1.16515,11.6515
75.7,6.605,2.19198,1.08762,10.8762
75.8,5.43756,2.20476,1.16752,11.6752
75.9,4.40949,2.41721,1.04979,10.4979
76,3.71959,2.51145,0.696309,6.96309
76.1,3.35294,2.372,0.39227,3.9227
76.2,3.48787,2.63788,0.298157,2.98157
76.3,3.28042,2.63473,0.207471,2.07471
76.4,2.9274,2.6299,0.353056,3.53056
76.5,2.58441,2.57495,0.347362,3.47362
76.6,2.49381,2.53959,0.0972517,0.972517
76.7,2.6015,2.55013,0.108199,1.08199
76.8,2.59466,2.53353,0.0179498,0.179498
76.9,2.56617,2.52545,0.0296156,0.296156
77,2.51137,2.49612,0.0621483,0.621483
77.1,2.36433,2.45618,0.152375,1.52375
77.2,2.25758,2.54511,0.138933,1.38933
77.3,2.05939,2.42084,0.233932,2.33932
77.4,1.62844,2.45512,0.432306,4.32306
77.5,1.19991,2.37504,0.435949,4.35949
77.6,1.00629,2.27869,0.216273,2.16273
77.7,0.98547,2.41192,0.134853,1.34853
77.8,1.05861,2.42676,0.0746336,0.746336
77.9,1.1359,2.40181,0.081218,0.81218
78,1.12057,2.32141,0.0818563,0.818563
78.1,1.17829,2.21992,0.11675,1.1675
78.2,1.22041,2.20721,0.0439955,0.439955
78.3,1.24226,2.21,0.0220342,0.220342
78.4,1.26995,2.22152,0.0299873,0.299873
78.5,1.29284,2.31637,0.0975775,0.975775
78.6,1.24876,2.52497,0.2132,2.132
78.7,1.27244,2.73379,0.210162,2.10162
78.8,1.21484,2.77892,0.0731732,0.731732
78.9,1.06991,2.76387,0.145717,1.45717
79,0.855525,2.69441,0.225354,2.25354
79.1,0.596318,2.66267,0.261142,2.61142
79.2,0.383764,2.66292,0.212554,2.12554
79.3,0.383701,2.67888,0.0159537,0.159537
79.4,0.398906,2.68048,0.0152889,0.152889
79.5,0.409124,2.69782,0.0201304,0.201304
79.6,0.405989,2.70317,0.00619837,0.0619837
79.7,0.387098,2.70288,0.0188929,0.188929
79.8,0.394558,2.70435,0.00760287,0.0760287
79.9,0.390825,2.70956,0.00641152,0.0641152
80,0.11055,2.69964,0.280449,2.80449
80.1,-0.221924,2.56575,0.358423,3.58423
80.2,-0.296473,2.79023,0.236532,2.36532
80.3,-0.349056,2.83747,0.0706866,0.706866
80.4,-0.512219,2.91774,0.181839,1.81839
80.5,-0.347889,2.85219,0.176922,1.76922
80.6,-0.359206,2.87873,0.0288564,0.288564
80.7,-0.293088,2.87005,0.0666856,0.666856
80.8,-0.023869,2.93118,0.276072,2.76072
80.9,-0.0295303,2.97986,0.0490056,0.490056
81,-0.12618,3.0784,0.138027,1.38027
81.1,-0.0415042,3.03034,0.0973644,0.973644
81.2,0.0037893,2.99377,0.0582108,0.582108
81.3,-0.0427628,2.94951,0.0642333,0.642333
81.4,-0.107594,2.88962,0.0882653,0.882653
81.5,-0.171188,2.7684,0.136882,1.36882
81.6,-0.171185,2.70858,0.0598257,0.598257
81.7,-0.150141,2.69728,0.0238852,0.238852
81.8,-0.274609,2.69222,0.124571,1.24571
81.9,-0.189144,2.82932,0.161564,1.61564
82,-0.309833,2.8011,0.123946,1.23946
82.1,-0.323377,2.74503,0.0576864,0.576864
82.2,-0.295027,2.77294,0.0397861,0.397861
82.3,-0.298221,2.76995,0.00437358,0.0437358
82.4,-0.330142,2.71458,0.0639163,0.639163
82.5,-0.664232,2.89047,0.377565,3.77565
82.6,-0.944019,2.92118,0.281466,2.81466
82.7,-1.17456,3.07644,0.27795,2.7795
82.8,-1.31138,3.11084,0.141076,1.41076
82.9,-1.58314,3.49503,0.47059,4.7059
83,-1.78348,3.90498,0.456286,4.56286
83.1,-1.9424,4.21029,0.344201,3.44201
83.2,-2.09998,4.26,0.165234,1.65234
83.3,-2.15699,4.2962,0.0675337,0.675337
83.4,-2.15379,4.21881,0.0774619,0.774619
83.5,-1.88407,3.81147,0.488534,4.88534
83.6,,,,
83.7,-1.7491,3.52144,,
83.8,-1.77453,3.53933,0.0311028,0.311028
83.9,-1.72893,3.74811,0.213698,2.13698
84,-1.74751,4.03049,0.282995,2.82995
84.1,-1.70235,4.09883,0.0819108,0.819108
84.2,-1.66348,3.93783,0.165622,1.65622
84.3,-1.56378,3.98281,0.109379,1.09379
84.4,-1.41449,4.003,0.150644,1.50644
84.5,-1.25078,3.97289,0.166463,1.66463
84.6,-1.14639,4.0158,0.112863,1.12863
84.7,-1.14367,4.03568,0.0200583,0.200583
84.8,-1.129,3.96297,0.0741716,0.741716
84.9,-1.11385,4.00325,0.0430306,0.430306
85,-1.02762,3.76045,0.257652,2.57652
85.1,-0.880487,3.6716,0.171877,1.71877
85.2,-0.42361,3.45856,0.504106,5.04106
85.3,-0.197536,3.35438,0.248923,2.48923
85.4,0.0865222,3.23896,0.306613,3.06613
85.5,-0.0182741,3.23988,0.1048,1.048
85.6,-0.413455,3.43075,0.43886,4.3886
85.7,-0.491341,3.31788,0.13713,1.3713
85.8,-0.533759,3.10511,0.216958,2.16958
85.9,-0.563175,2.97898,0.129513,1.29513
86,-0.535028,2.95536,0.0367437,0.367437
86.1,-0.529305,3.02694,0.0718103,0.718103
86.2,-0.696307,3.33851,0.353498,3.53498
86.3,-0.695915,3.55206,0.213558,2.13558
86.4,-0.607556,3.50666,0.0993438,0.993438
86.5,-0.641999,3.82919,0.324362,3.24362
86.6,-0.730097,4.01895,0.209221,2.09221
86.7,-0.869512,4.01586,0.139449,1.39449
86.8,-1.13113,3.87639,0.296474,2.96474
86.9,-1.35031,3.64509,0.318656,3.18656
87,-1.54274,3.18804,0.4959,4.959
87.1,-1.40005,2.96649,0.263523,2.63523
87.2,-1.09949,3.27752,0.432522,4.32522
87.3,-1.04967,3.41699,0.148104,1.48104
87.4,-1.02462,3.40538,0.0276065,0.276065
87.5,-1.0172,3.4298,0.0255202,0.255202
87.6,-1.01321,3.43796,0.00907832,0.0907832
87.7,-1.01657,3.44753,0.0101431,0.101431
87.8,-1.02177,3.4386,0.0103299,0.103299
87.9,-1.0112,3.44868,0.0146016,0.146016
88,-1.00878,3.44844,0.00243642,0.0243642
88.1,-0.991547,3.44841,0.0172316,0.172316
88.2,-1.16724,3.42477,0.177275,1.77275
88.3,-1.89399,3.4915,0.729809,7.29809
88.4,-2.32414,3.40199,0.439361,4.39361
88.5,-2.53896,3.23767,0.270464,2.70464
88.6,-2.67355,3.3638,0.184447,1.84447
88.7,-3.07472,3.39667,0.402515,4.02515
88.8,-3.0991,3.3575,0.0461459,0.461459
88.9,-2.74504,3.34646,0.354229,3.54229
89,-2.97393,3.4623,0.256528,2.56528
89.1,-2.80258,3.47129,0.171581,1.71581
89.2,-2.78319,3.43503,0.0411137,0.411137
89.3,-2.86759,3.41544,0.0866399,0.866399
89.4,-2.86446,3.2514,0.164067,1.64067
89.5,-2.94469,2.83426,0.424787,4.24787
89.6,-2.96324,2.7393,0.0967503,0.967503
89.7,-2.89502,2.75385,0.069749,0.69749
89.8,-2.75761,2.89594,0.197667,1.97667
89.9,-2.65612,3.07039,0.201823,2.01823
90,-2.60601,3.2506,0.187045,1.87045
90.1,-2.64574,3.47757,0.230419,2.30419
90.2,-2.5621,3.60233,0.150207,1.50207
90.3,-2.65742,3.78775,0.208484,2.08484
90.4,-2.67604,3.89624,0.110074,1.10074
90.5,-2.75217,3.92492,0.081358,0.81358
90.6,-2.88791,3.9068,0.136935,1.36935
90.7,-2.99715,3.92615,0.110943,1.10943
90.8,-3.32989,4.09737,0.374209,3.74209
90.9,-3.81093,4.33365,0.535943,5.35943
91,-3.98809,4.5433,0.27447,2.7447
91.1,-4.11503,4.64962,0.165589,1.65589
91.2,-4.26095,4.70727,0.156892,1.56892
91.3,-4.58229,4.6873,0.321967,3.21967
91.4,-4.51743,4.83102,0.157682,1.57682
91.5,-4.466,4.906,0.0909238,0.909238
91.6,-4.46574,4.99976,0.0937632,0.937632
91.7,-4.44639,5.06171,0.0649015,0.649015
91.8,-4.4149,5.05891,0.0316104,0.316104
91.9,-4.49509,5.19877,0.161218,1.61218
92,-4.64268,5.38309,0.236126,2.36126
92.1,-4.62719,5.46935,0.0876441,0.876441
92.2,-4.63349,5.4204,0.0493569,0.493569
92.3,-4.60812,5.57925,0.16086,1.6086
92.4,-4.5771,5.5223,0.0648459,0.648459
92.5,-4.44727,5.54645,0.132055,1.32055
92.6,-4.32753,5.52144,0.122323,1.22323
92.7,-4.30103,5.46804,0.059619,0.59619
92.8,-4.25761,5.36794,0.109106,1.09106
92.9,-3.9002,5.19027,0.399131,3.99131
93,-3.86405,5.29353,0.109406,1.09406
93.1,-3.76355,5.40443,0.149661,1.49661
93.2,-3.75214,5.43111,0.0290163,0.290163
93.3,-3.80063,5.37591,0.0734698,0.734698
93.4,-3.79213,5.30829,0.0681453,0.681453
93.5,-3.82368,5.26198,0.0560378,0.560378
93.6,-3.6249,4.89231,0.419725,4.19725
93.7,-3.57873,4.81314,0.091647,0.91647
93.8,-3.53909,4.77136,0.0575923,0.575923
93.9,-3.52992,4.8277,0.0570755,0.570755
94,-3.60656,4.84614,0.0788276,0.788276
94.1,-3.59167,4.82993,0.02201,0.2201
94.2,-3.58178,4.82825,0.0100397,0.100397
94.3,-3.534,4.74149,0.0990434,0.990434
94.4,-3.3234,4.48457,0.332204,3.32204
94.5,-3.03589,3.87807,0.671199,6.71199
94.6,-3.05249,3.67083,0.207907,2.07907
94.7,-2.94778,3.55638,0.155117,1.55117
94.8,-2.65458,3.34986,0.358632,3.58632
94.9,-2.55445,3.18204,0.195421,1.95421
95,-2.56587,3.08734,0.095386,0.95386
95.1,-2.56584,3.13927,0.0519284,0.519284
95.2,-2.57249,3.13764,0.00683949,0.0683949
95.3,-2.54718,3.16766,0.0392595,0.392595
95.4,,,,
95.5,-2.53676,3.29313,,
95.6,-2.44621,3.18253,0.142934,1.42934
95.7,-2.5268,3.1508,0.0866135,0.866135
95.8,-2.81169,3.15783,0.284974,2.84974
95.9,-3.16377,3.11039,0.355269,3.55269
96,-3.28906,3.26248,0.197048,1.97048
96.1,-3.34187,3.23503,0.0595268,0.595268
96.2,-3.43179,3.21657,0.0917902,0.917902
96.3,-3.50137,3.18076,0.0782556,0.782556
96.4,-3.48387,3.01363,0.168048,1.68048
96.5,-3.63515,2.92476,0.175445,1.75445
96.6,-3.71986,3.09861,0.193387,1.93387
96.7,-3.52659,3.39213,0.351439,3.51439
96.8,-3.30888,3.73991,0.410299,4.10299
96.9,-3.08277,4.00115,0.345502,3.45502
97,-3.15977,4.00967,0.07747,0.7747
97.1,-3.21155,3.92913,0.0957444,0.957444
97.2,-3.36146,3.70051,0.273391,2.73391
97.3,-3.43277,3.61036,0.114946,1.14946
97.4,-3.41587,3.59271,0.0244348,0.244348
97.5,-3.47985,3.57917,0.0653937,0.653937
97.6,-3.47712,3.60787,0.0288368,0.288368
97.7,-3.4658,3.64818,0.0418625,0.418625
97.8,-3.46581,3.66429,0.0161108,0.161108
97.9,-3.42667,3.66901,0.0394244,0.394244
98,-3.43019,3.66962,0.00357987,0.0357987
98.1,-3.42979,3.65993,0.00970075,0.0970075
98.2,-3.45423,3.63222,0.0369362,0.369362
98.3,-3.39825,3.63719,0.0561909,0.561909
98.4,-3.16975,3.83994,0.30549,3.0549
98.5,-2.94892,4.11088,0.349531,3.49531
98.6,-2.7826,4.36898,0.307052,3.07052
98.7,-2.82984,4.36842,0.0472485,0.472485
98.8,-2.80661,4.31914,0.0544872,0.544872
98.9,-2.79049,4.35588,0.0401216,0.401216
99,-2.82193,4.3322,0.0393552,0.393552
99.1,-2.80051,4.35856,0.0339641,0.339641
99.2,-2.81298,4.38041,0.0251539,0.251539
99.3,-2.79001,4.37322,0.0240648,0.240648
99.4,-2.80861,4.37427,0.0186237,0.186237
99.5,-2.81438,4.36329,0.0124099,0.124099
99.6,-2.79149,4.37301,0.0248691,0.248691
99.7,-2.80813,4.37079,0.0167822,0.167822
99.8,-2.80865,4.3733,0.00256399,0.0256399
99.9,-2.81142,4.37358,0.00278353,0.0278353
100,-2.80652,4.36172,0.0128238,0.128238
100.1,-2.78608,4.37147,0.0226468,0.226468
100.2,-2.80645,4.36799,0.0206694,0.206694
100.3,-2.82922,4.36796,0.0227653,0.227653
100.4,-2.80382,4.39587,0.0377384,0.377384
100.5,-2.79759,4.22563,0.170354,1.70354
100.6,-2.73683,4.25735,0.0685496,0.685496
100.7,-2.77397,4.24503,0.0391379,0.391379
100.8,-2.61831,4.19715,0.162865,1.62865
100.9,-2.38261,4.25036,0.241631,2.41631
101,-2.09418,4.08982,0.330095,3.30095
101.1,-1.81286,3.78013,0.418386,4.18386
101.2,-1.62582,3.47992,0.353715,3.53715
101.3,-1.27585,3.21156,0.441017,4.41017
101.4,-0.516415,3.11158,0.765987,7.65987
101.5,0.376495,2.9092,0.915557,9.15557
101.6,0.840164,2.86829,0.46547,4.6547
101.7,1.32905,2.91102,0.490746,4.90746
101.8,1.89888,2.80909,0.578878,5.78878
101.9,1.95281,2.87667,0.0864608,0.864608
102,1.65101,2.84917,0.303054,3.03054
102.1,1.56211,2.80071,0.101248,1.01248
102.2,1.77092,2.95877,0.261887,2.61887
102.3,1.75796,2.94574,0.0183761,0.183761
102.4,1.6587,2.85264,0.136092,1.36092
102.5,1.5592,2.83161,0.101699,1.01699
102.6,1.42249,2.75299,0.157706,1.57706
102.7,1.39536,2.73788,0.0310541,0.310541
102.8,1.49681,2.808,0.123322,1.23322
102.9,1.53927,2.82059,0.0442942,0.442942
103,1.58197,2.95298,0.139104,1.39104
103.1,1.67573,3.04261,0.129711,1.29711
103.2,1.73176,2.93982,0.117068,1.17068
103.3,1.99968,3.08033,0.302534,3.02534
103.4,1.98002,2.9906,0.0918641,0.918641
103.5,2.05618,3.00435,0.077401,0.77401
103.6,1.95979,2.87597,0.160539,1.60539
103.7,2.05272,2.74684,0.159092,1.59092
103.8,2.15869,2.65527,0.140055,1.40055
103.9,2.81768,2.5097,0.67487,6.7487
104,3.39363,2.3545,0.5965,5.965
104.1,3.74574,2.36422,0.35224,3.5224
104.2,4.13825,2.2412,0.411337,4.11337
104.3,4.29462,2.16006,0.176175,1.76175
104.4,4.12321,2.2206,0.181788,1.81788
104.5,4.00052,2.2741,0.133847,1.33847
104.6,3.88903,2.30097,0.114689,1.14689
104.7,3.88743,2.29041,0.010689,0.10689
104.8,3.85534,2.36681,0.0828698,0.828698
104.9,3.86561,2.37245,0.0117201,0.117201
105,3.79546,2.41878,0.0840723,0.840723
105.1,3.74628,2.43329,0.0512679,0.512679
105.2,3.72725,2.44991,0.0252728,0.252728
105.3,3.7424,2.44881,0.0151959,0.151959
105.4,3.787,2.39756,0.0679384,0.679384
105.5,4.08041,2.28834,0.313076,3.13076
105.6,4.33161,2.34502,0.257519,2.57519
105.7,4.09425,2.46174,0.264511,2.64511
105.8,3.86419,2.47785,0.23062,2.3062
105.9,3.63266,2.54209,0.240278,2.40278
106,3.48695,2.52965,0.146243,1.46243
106.1,3.45671,2.5159,0.0332187,0.332187
106.2,3.63144,2.4674,0.181344,1.81344
106.3,3.65566,2.48665,0.0309315,0.309315
106.4,3.59592,2.47348,0.0611695,0.611695
106.5,3.64519,2.44176,0.0585998,0.585998
106.6,3.6776,2.42542,0.0362955,0.362955
106.7,3.67747,2.41464,0.0107792,0.107792
106.8,3.65833,2.41815,0.0194522,0.194522
106.9,3.65738,2.42145,0.00343328,0.0343328
107,3.66999,2.40683,0.019301,0.19301
107.1,3.88617,2.44878,0.220211,2.20211
107.2,-,-,-,-
107.3,3.86695,2.48425,-,-
107.4,3.88713,2.52568,0.0460855,0.460855
107.5,3.86843,2.61451,0.0907799,0.907799
107.6,3.79391,2.62409,0.075131,0.75131
107.7,3.89962,2.67994,0.119559,1.19559
107.8,4.03507,2.8017,0.182134,1.82134
107.9,4.11122,2.88337,0.11166,1.1166
108,4.10358,2.81151,0.0722642,0.722642
108.1,3.60163,2.45344,0.616569,6.16569
108.2,3.42801,2.41412,0.178023,1.78023
108.3,3.3692,2.433,0.0617628,0.617628
108.4,3.32149,2.45553,0.0527595,0.527595
108.5,3.31257,2.4481,0.0116102,0.116102
108.6,3.29639,2.45756,0.0187349,0.187349
108.7,3.32411,2.46716,0.0293367,0.293367
108.8,3.30458,2.47147,0.0200003,0.200003
108.9,3.30521,2.46255,0.00894648,0.0894648
109,3.35492,2.46928,0.0501592,0.501592
109.1,3.37323,2.45254,0.0248074,0.248074
109.2,3.32501,2.45508,0.0482908,0.482908
109.3,3.34914,2.45818,0.0243325,0.243325
109.4,3.37337,2.46603,0.0254688,0.254688
109.5,3.33809,2.45654,0.0365338,0.365338
109.6,3.39294,2.45229,0.0550151,0.550151
109.7,3.36266,2.47647,0.0387479,0.387479
109.8,3.35438,2.44774,0.0298983,0.298983
109.9,3.4062,2.4467,0.0518316,0.518316
110,3.31202,2.4801,0.0999229,0.999229
110.1,3.38742,2.46546,0.076807,0.76807
110.2,3.39678,2.46241,0.0098392,0.098392
110.3,3.34278,2.47591,0.0556634,0.556634
110.4,3.37468,2.46152,0.0349986,0.349986
110.5,3.37668,2.45376,0.00801908,0.0801908
110.6,3.33519,2.47328,0.0458499,0.458499
110.7,3.40735,2.45866,0.0736175,0.736175
110.8,3.45012,2.45668,0.0428199,0.428199
110.9,3.32325,2.47319,0.127936,1.27936
111,3.36809,2.46925,0.0450137,0.450137
111.1,3.43311,2.46004,0.0656647,0.656647
111.2,3.51375,2.46343,0.0807137,0.807137
111.3,3.39747,2.4596,0.116342,1.16342
111.4,3.51375,2.44874,0.116787,1.16787
111.5,3.44795,2.46594,0.0680114,0.680114
111.6,3.43878,2.4588,0.0116261,0.116261
111.7,3.42332,2.43971,0.0245688,0.245688
111.8,3.47812,2.42953,0.0557408,0.557408
111.9,3.3845,2.45616,0.0973377,0.973377
112,3.39242,2.45382,0.00825489,0.0825489
112.1,3.57449,2.44826,0.182162,1.82162
112.2,3.77338,2.44882,0.198888,1.98888
112.3,4.05206,2.48646,0.281215,2.81215
112.4,4.259,2.55594,0.218288,2.18288
112.5,4.43076,2.59026,0.175158,1.75158
112.6,4.36793,2.49599,0.113293,1.13293
112.7,4.2335,2.43411,0.147991,1.47991
112.8,4.1499,2.42712,0.0838877,0.838877
112.9,4.14054,2.41539,0.0150089,0.150089
113,4.08022,2.4399,0.0651153,0.651153
113.1,4.03814,2.51131,0.0828829,0.828829
113.2,4.00718,2.52692,0.034672,0.34672
113.3,3.95365,2.51208,0.0555524,0.555524
113.4,3.91999,2.50153,0.0352704,0.352704
113.5,3.83735,2.50226,0.082646,0.82646
113.6,3.72195,2.43596,0.133086,1.33086
113.7,3.67532,2.29847,0.145188,1.45188
113.8,3.59568,2.13008,0.186275,1.86275
113.9,3.40467,2.13803,0.191166,1.91166
114,3.36491,2.13329,0.0400507,0.400507
114.1,3.12586,2.13587,0.239061,2.39061
114.2,3.02533,2.22956,0.137414,1.37414
114.3,3.08405,2.32884,0.115342,1.15342
114.4,3.28763,2.54393,0.296157,2.96157
114.5,3.40285,2.88039,0.35564,3.5564
114.6,3.3626,2.67042,0.213786,2.13786
114.7,3.39155,2.65526,0.032686,0.32686
114.8,3.39711,2.66748,0.0134237,0.134237
114.9,3.39518,2.69496,0.0275469,0.275469
115,3.39065,2.68894,0.0075299,0.075299
115.1,3.39159,2.69121,0.00245755,0.0245755
115.2,3.3897,2.68543,0.00608103,0.0608103
115.3,3.3931,2.69604,0.0111374,0.111374
115.4,3.39918,2.67956,0.0175649,0.175649
115.5,3.43978,2.81165,0.138185,1.38185
115.6,3.54486,3.05963,0.269322,2.69322
115.7,3.80832,3.51271,0.524117,5.24117
115.8,4.15582,4.11245,0.693142,6.93142
115.9,4.54441,4.28558,0.425411,4.25411
116,4.96109,4.67568,0.570786,5.70786
116.1,5.48325,4.86916,0.55686,5.5686
116.2,6.07159,5.0368,0.611755,6.11755
116.3,6.58684,5.13858,0.5252,5.252
116.4,6.83976,5.18583,0.257301,2.57301
